lon;lat;bio_1;bio_2;bio_3;bio_4;bio_5;bio_6;bio_7;bio_8;bio_9;bio_10;bio_11;bio_12;bio_13;bio_14;bio_15;bio_16;bio_17;bio_18;bio_19;abund_sp1;abund_sp2;abund_sp4
12,67083333333333;62,9708333333333;-7,79166698455811e-01;8,57499980926514;28,5833339691162;761,381713867188;15,50000000000000;-14,500000000000000;30,0000000000000;8,0000000000000000;-6,44999980926514e+00;9,16666698455810;-9,4833335876464844;763;99;46;27,7413082122803;261;138;258;156;0;0;0
12,52916666666667;60,1625000000000;3,45000004768372e+00;9,05000019073486;29,2880249023438;798,558349609375;20,60000038146973;-10,300000190734863;30,9000015258789;13,5833330154418963;-2,16666674613953e+00;13,58333301544190;-6,1833333969116211;885;93;46;22,9463443756104;272;154;272;180;8;0;679
15,77916666666667;56,6375000000000;6,55833339691162e+00;7,84999990463257;30,4263553619385;662,295715332031;21,20000076293945;-4,599999904632568;25,8000011444092;7,0666666030883789;1,23333334922791e+00;15,11666679382324;-1,0333333015441897;630;66;38;18,0607223510742;186;121;168;153;25;0;0
27,87083333333334;67,7291666666667;-1,62916660308838e+00;8,67500019073486;23,0106086730957;1009,841247558594;18,20000076293945;-19,500000000000000;37,7000007629395;11,4333333969116193;-8,51666641235352e+00;11,43333339691162;-13,6499996185302717;512;68;27;32,7136917114258;187;87;187;95;0;0;0
17,61250000000000;59,6208333333333;6,02083349227905e+00;7,72499990463257;27,5892868041992;739,371520996094;21,39999961853027;-6,599999904632568;28,0000000000000;14,3666667938232422;-2,18333339691162e+00;15,55000019073486;-2,6000001430511475;535;71;24;30,9182586669922;187;88;184;100;13;0;0
23,33750000000000;60,3708333333333;4,77500009536743e+00;7,69999980926514;24,9190940856934;817,578186035156;21,29999923706055;-9,600000381469728;30,8999996185303;13,7166662216186523;3,51666665077209e+00;15,26666641235352;-4,8499999046325684;678;81;34;29,7413959503174;221;110;209;152;687;0;16
11,27083333333333;59,3541666666667;5,80416679382324e+00;7,00833320617676;26,8518505096436;701,975952148438;20,20000076293945;-5,900000095367432;26,1000003814697;6,1333332061767578;3,16666662693024e-01;14,80000019073486;-2,3833332061767578;858;102;46;25,7944774627686;287;151;232;184;2691;0;52
24,59583333333333;63,9208333333333;2,37916660308838e+00;8,52499961853027;25,0735282897949;899,124450683594;20,89999961853027;-13,100000381469728;34,0000000000000;12,1333332061767578;-4,16666650772095e+00;13,91666698455810;-8,4166669845581055;545;73;26;34,7441978454590;201;83;199;100;0;0;41
14,89583333333333;64,8458333333333;-4,58333343267441e-02;7,64166688919067;25,5574131011963;785,590270996094;16,00000000000000;-13,899999618530272;29,8999996185303;9,0333328247070312;-1,43333339691162e+00;10,16666698455810;-9,1666669845581037;838;95;36;25,3463211059570;252;132;242;229;0;0;1
24,64583333333333;64,6958333333333;2,21250009536743e+00;8,14166641235352;24,0167160034180;895,960937500000;20,20000076293945;-13,699999809265137;33,9000015258789;12,2166671752929688;-4,61666679382324e+00;13,68333339691162;-8,5166664123535156;513;69;25;33,9183769226074;188;77;182;99;0;0;8
7,53750000000000;59,0708333333333;4,32083320617676e+00;6,90833330154419;27,3056659698486;680,322326660156;18,39999961853027;-6,900000095367432;25,2999992370605;4,7000002861022949;7,61666679382324e+00;13,03333282470703;-3,6333334445953369;1188;146;45;32,6329460144043;411;183;263;330;0;0;0
24,75416666666666;62,0791666666667;3,27500009536743e+00;8,05000019073486;24,1017971038818;891,815063476562;21,20000076293945;-12,199999809265137;33,4000015258789;12,8333339691162127;-3,39999985694885e+00;14,71666717529297;-7,4333333969116211;608;85;27;36,5869598388672;227;93;224;110;4;0;92
29,04583333333333;59,7875000000000;4,69166660308838e+00;7,50000000000000;23,5849056243896;869,448181152344;21,50000000000000;-10,300000190734863;31,7999992370605;14,1666669845581037;-1,66666662693024e+00;15,66666698455810;-5,8000001907348633;674;84;32;32,2880096435547;235;103;221;130;806;0;7
5,76250000000000;60,2791666666667;4,52500009536743e+00;5,11666679382324;26,1054420471191;547,060302734375;15,50000000000000;-4,099999904632568;19,6000003814697;1,8666666746139529;6,75000000000000e+00;11,58333301544190;-1,5499999523162842;3379;425;149;33,9553375244141;1169;480;629;1047;0;0;0
26,84583333333333;64,2375000000000;1,87083327770233e+00;7,84166669845581;22,7955417633057;942,268676757812;20,50000000000000;-13,899999618530272;34,4000015258789;13,9166660308837873;-4,75000000000000e+00;13,91666603088379;-9,5000000000000000;584;78;28;35,7123565673828;219;85;219;107;0;0;90
12,76250000000000;58,2625000000000;6,52500009536743e+00;7,26666688919067;28,1653747558594;679,480102539062;20,89999961853027;-4,900000095367432;25,7999992370605;6,9666666984558105;1,16666662693024e+00;15,16666698455810;-1,4666666984558103;714;79;39;22,8107891082764;226;126;200;155;1879;0;0
26,63750000000000;63,7041666666667;2,30833339691162e+00;7,38333320617676;22,1057891845703;933,743286132812;20,50000000000000;-12,899999618530272;33,4000015258789;14,1999998092651367;-4,25000000000000e+00;14,19999980926514;-9,0166664123535156;606;81;29;34,5817451477051;225;93;225;110;0;0;208
14,66250000000000;64,5458333333333;1,20833270251751e-01;7,72499990463257;25,9228191375732;780,598449707031;16,29999923706055;-13,500000000000000;29,7999992370605;9,0999994277954102;-1,30000007152557e+00;10,36666679382324;-8,8666667938232422;800;93;38;25,0109443664551;252;131;239;201;0;0;4
7,07083333333333;59,5458333333333;1,24166667461395e+00;5,96666669845581;24,8611106872559;660,068298339844;14,69999980926514;-9,300000190734863;24,0000000000000;-1,8666666746139529;3,65000009536743e+00;9,80000019073486;-6,0999999046325684;1496;174;57;32,5267410278320;514;217;304;453;0;0;0
29,85416666666667;57,6875000000000;5,05000019073486e+00;8,40000057220459;25,4545459747314;890,071533203125;21,89999961853027;-11,100000381469728;33,0000000000000;16,0000000000000000;-8,50000143051147e-01;16,00000000000000;-5,9166669845581055;667;80;34;28,7494812011719;231;112;231;127;806;0;7
25,94583333333333;65,0708333333333;1,64999997615814e+00;8,35000038146973;23,6543903350830;950,196166992188;20,50000000000000;-14,800000190734863;35,2999992370605;13,8999996185302717;-5,15000009536743e+00;13,89999961853027;-9,7500000000000000;536;70;25;31,2530899047852;189;83;189;107;0;0;37
12,31250000000000;65,9041666666667;6,36666679382324e+00;4,59999990463257;24,7311820983887;521,589965820312;16,60000038146973;-2,000000000000000;18,6000003814697;6,7833333015441895;8,06666660308838e+00;13,21666717529297;0,7333332896232605;1671;201;83;29,3764362335205;551;267;346;482;0;0;0
13,68750000000000;62,8208333333333;1,13333332538605e+00;9,75000000000000;30,2795028686523;812,695678710938;17,89999961853027;-14,300000190734863;32,2000007629395;11,3500003814697283;-4,23333311080933e+00;11,35000038146973;-8,6833333969116211;600;94;28;42,0624504089355;240;90;240;98;0;0;208
26,08750000000000;61,8208333333333;3,27083325386047e+00;7,87500000000000;23,7915401458740;895,050659179688;21,00000000000000;-12,100000381469728;33,0999984741211;12,8000001907348633;-3,38333344459534e+00;14,64999961853027;-7,5333333015441886;627;83;30;32,8321304321289;222;101;219;121;5;0;89
7,34583333333333;59,8375000000000;1,62500083446503e-01;6,20833349227905;25,3401355743408;678,879821777344;13,80000019073486;-10,699999809265137;24,5000000000000;-2,9833333492279053;2,60000014305115e+00;8,98333358764648;-7,3166666030883789;1248;144;51;28,1966762542725;406;195;284;351;0;0;0
6,36250000000000;59,6291666666667;5,65416669845581e+00;6,82499980926514;29,9342098236084;599,391601562500;18,20000076293945;-4,599999904632568;22,8000011444092;2,3666665554046631;8,58333301544189e+00;13,31666660308838;-1,2833333015441897;2462;322;97;38,1391067504883;891;318;437;803;0;0;0
14,92916666666667;62,4041666666667;2,76250004768372e+00;8,89166641235352;27,6138725280762;841,357482910156;20,00000000000000;-12,199999809265137;32,2000007629395;13,3666667938232422;-6,15000009536743e+00;13,36666679382324;-7,4499998092651367;558;79;23;37,8149070739746;212;79;212;88;2;0;7
28,27083333333333;62,5458333333333;2,83333325386047e+00;7,51666688919067;22,0430107116699;941,998229980469;21,00000000000000;-13,100000381469728;34,0999984741211;14,8166666030883807;-4,01666688919067e+00;14,81666660308838;-8,6499996185302734;626;82;32;30,8208751678467;219;102;219;124;26;0;49
13,05416666666667;55,7125000000000;8,18750000000000e+00;6,37500000000000;27,5974025726318;641,493713378906;21,20000076293945;-1,899999976158142;23,1000003814697;8,9833335876464844;2,98333334922791e+00;16,28333282470703;0,7333333492279053;582;62;29;21,2492561340332;178;105;158;131;0;0;0
22,80416666666667;57,2541666666667;6,23333311080933e+00;7,36666679382324;26,1229305267334;742,518249511719;21,60000038146973;-6,599999904632568;28,2000007629395;14,7833328247070312;-2,21666669845581e+00;15,66666698455810;-2,5000000000000000;643;76;29;30,9184722900391;221;102;210;118;347;0;0
30,03750000000000;58,3208333333333;4,84166669845581e+00;7,93333339691162;24,8693828582764;879,973754882812;21,79999923706055;-10,100000381469728;31,8999996185303;14,0166664123535156;-1,00000000000000e+00;15,75000000000000;-5,9500002861022949;655;82;32;31,5223979949951;233;105;231;119;507;0;0
24,09583333333333;55,3375000000000;6,59583330154419e+00;7,85833358764648;27,7679615020752;788,682617187500;22,10000038146973;-6,199999809265137;28,2999992370605;16,3333339691162109;-2,29999995231628e+00;16,33333396911621;-2,9166667461395264;582;72;26;28,5764636993408;202;93;202;106;12;0;0
14,00416666666667;59,8541666666667;4,30000019073486e+00;9,14999961853027;29,8045597076416;794,043151855469;21,10000038146973;-9,600000381469728;30,7000007629395;12,8999996185302717;-1,33333337306976e+00;14,35000038146973;-5,2666668891906738;785;86;41;24,3156318664551;249;135;242;162;367;0;398
26,68750000000000;58,3791666666667;5,40833330154419e+00;8,11666679382324;25,6046276092529;854,548889160156;22,79999923706055;-8,899999618530273;31,6999988555908;16,1333332061767578;-7,16666579246521e-01;16,13333320617676;-4,8833332061767578;620;80;28;35,1355209350586;224;90;224;105;188;0;0
11,12916666666667;60,9291666666667;1,79166674613953e+00;8,53333282470703;27,2630462646484;831,441345214844;18,89999961853027;-12,399999618530272;31,2999992370605;12,2500000000000000;-3,84999990463257e+00;12,25000000000000;-8,3499994277954102;714;86;30;32,3861122131348;248;108;248;122;0;0;670
12,66250000000000;62,1041666666667;-7,50000104308128e-02;10,41666698455810;30,3692913055420;857,044372558594;17,79999923706055;-16,500000000000000;34,2999992370605;10,7166662216186523;-5,93333339691162e+00;10,71666622161865;-10,4499998092651367;615;85;27;38,8485031127930;239;91;239;101;0;0;16
23,25416666666666;63,2875000000000;2,83750009536743e+00;8,29166698455811;24,9748992919922;870,768005371094;20,60000038146973;-12,600000381469728;33,2000007629395;12,3666667938232422;-3,73333334922791e+00;13,95000076293945;-7,6166667938232422;540;75;23;35,7570991516113;202;80;194;95;2;0;7
21,58750000000000;60,5791666666667;5,06250000000000e+00;6,02500009536743;21,5949821472168;784,874389648438;19,79999923706055;-8,100000381469727;27,8999996185303;10,7333326339721680;3,23333334922791e+00;15,10000038146973;-4,1333332061767578;621;73;31;29,5142421722412;205;104;183;134;128;0;0
26,11250000000000;65,4375000000000;1,18750000000000e+00;8,20833301544189;23,1220645904541;963,108459472656;20,20000076293945;-15,300000190734863;35,5000000000000;11,7833337783813477;-5,66666650772095e+00;13,63333320617676;-10,3333330154418963;584;73;28;27,9296112060547;196;94;194;122;0;0;90
9,85416666666667;55,0125000000000;8,24583339691162e+00;5,55833339691162;25,9735202789307;585,702575683594;20,00000000000000;-1,399999976158142;21,3999996185303;15,3000001907348633;3,20000004768372e+00;15,55000019073486;1,5166666507720947;758;79;42;18,5927581787109;223;148;215;176;341;0;0
21,08750000000000;55,7625000000000;7,31250000000000e+00;5,49166679382324;22,9776840209961;702,780578613281;20,10000038146973;-3,799999952316284;23,8999996185303;8,4333333969116211;1,66666674613953e+00;15,98333358764648;-1,0166666507720947;746;90;34;33,4798507690430;264;111;205;162;2316;0;0
9,16250000000000;59,5708333333333;5,58750009536743e+00;8,25833320617676;27,9943504333496;791,440368652344;22,00000000000000;-7,500000000000000;29,5000000000000;10,5666666030883807;4,49999958276749e-01;15,58333301544190;-3,9833333492279057;726;86;32;31,3116092681885;249;112;219;131;2224;0;1
30,96250000000000;67,1458333333333;-1,03333330154419e+00;8,23333358764648;22,3731880187988;988,548828125000;18,60000038146973;-18,200000762939453;36,8000030517578;11,5833330154418963;-7,90000009536743e+00;11,58333301544190;-12,9166669845581037;552;80;26;36,4930419921875;208;82;208;96;0;0;0
23,32083333333333;55,4875000000000;5,94166660308838e+00;7,50000000000000;26,3157901763916;804,413513183594;21,29999923706055;-7,199999809265137;28,5000000000000;15,7333335876464844;4,99999709427357e-02;15,73333358764648;-3,9166667461395264;640;81;28;28,9450950622559;221;104;221;120;200;0;0
24,61250000000000;63,7291666666667;2,42499995231628e+00;8,34999942779541;24,7041416168213;892,008728027344;20,89999961853027;-12,899999618530272;33,7999992370605;13,8666667938232422;-4,04999971389771e+00;13,86666679382324;-8,2333335876464844;560;75;26;34,3247146606445;204;86;204;102;1;0;7
29,71250000000000;65,8958333333333;-5,54166734218597e-01;8,85833358764648;23,1893539428711;1016,729309082031;19,50000000000000;-18,700000762939453;38,2000007629395;12,4166660308837873;-7,58333349227905e+00;12,41666603088379;-12,8666667938232422;563;77;28;33,8793373107910;206;88;206;98;0;0;0
8,58750000000000;61,3958333333333;-4,55416679382324e+00;5,95833349227905;26,7189826965332;610,016601562500;8,00000000000000;-14,300000190734863;22,2999992370605;-4,3333334922790527;-6,41666650772095e+00;3,56666660308838;-11,0333337783813477;1245;132;57;23,8372573852539;378;208;338;321;0;0;0
23,02916666666667;62,7958333333333;3,17916679382324e+00;9,04166698455810;26,9097232818604;855,746520996094;21,29999923706055;-12,300000190734863;33,5999984741211;12,3666667938232422;-3,20000004768372e+00;14,11666679382324;-7,0666666030883789;533;79;22;39,5824890136719;204;74;202;92;2;0;27
22,29583333333333;66,0458333333333;5,29166638851166e-01;9,27500057220459;24,9327945709229;1000,889282226562;20,20000076293945;-17,000000000000000;37,2000007629395;11,5166664123535156;-6,26666688919067e+00;13,31666660308838;-11,5666666030883807;612;73;34;26,6090583801270;205;107;190;127;0;0;45
10,94583333333333;62,5791666666667;1,91666647791862e-01;8,03333377838135;28,1871337890625;747,644287109375;15,69999980926514;-12,800000190734863;28,5000000000000;9,7666664123535156;-5,08333349227905e+00;9,76666641235352;-8,5666666030883789;615;87;31;34,8832130432129;227;98;227;119;0;0;16
21,58750000000000;55,8708333333333;6,51666688919067e+00;6,54999971389771;25,0000000000000;755,944152832031;20,50000000000000;-5,699999809265137;26,2000007629395;7,3833332061767578;8,00000011920929e-01;15,78333377838135;-2,6666665077209473;803;94;33;33,9751853942871;273;118;243;159;7473;0;0
13,47083333333333;61,3458333333333;1,45833337306976e+00;10,46666717529297;30,0766277313232;878,603820800781;20,20000076293945;-14,600000381469728;34,8000030517578;10,9166669845581037;-7,83333349227905e+00;12,51666736602783;-9,2666664123535156;707;87;29;32,3507499694824;246;108;244;116;0;0;456
6,92083333333333;58,1625000000000;6,31666660308838e+00;4,33333349227905;22,8070182800293;554,647033691406;16,50000000000000;-2,500000000000000;19,0000000000000;3,9833333492279057;8,28333377838135e+00;13,28333282470703;-0,0166666507720947;1880;237;86;35,8564758300781;680;270;344;546;0;0;0
14,17916666666667;62,5291666666667;2,19166660308838e+00;8,60000038146973;28,1967201232910;799,291809082031;18,70000076293945;-11,800000190734863;30,5000000000000;12,3499994277954102;-6,25000000000000e+00;12,34999942779541;-7,3333334922790527;592;86;24;39,5026321411133;231;86;231;89;0;0;80
5,18750000000000;61,6458333333333;5,87500000000000e+00;3,84999990463257;22,5146198272705;509,654510498047;15,50000000000000;-1,600000023841858;17,1000003814697;3,2999999523162842;1,08166666030884e+01;12,41666698455810;0,1499999910593033;3083;356;133;34,5776748657227;1062;445;539;936;0;0;0
30,78750000000000;62,4041666666667;2,26666665077209e+00;8,05000019073486;23,1988468170166;945,689575195312;21,00000000000000;-13,699999809265137;34,7000007629395;12,4166669845581037;-4,36666631698608e+00;14,30000019073486;-9,2666664123535156;673;84;36;30,4934501647949;230;108;225;140;0;0;452
30,82916666666667;61,3625000000000;4,05416679382324e+00;6,89166641235352;22,6699562072754;801,000671386719;20,29999923706055;-10,100000381469728;30,3999996185303;13,7333335876464844;-2,68333339691162e+00;14,30000019073486;-5,2000002861022949;600;77;29;31,9684925079346;203;93;191;105;26;0;49
27,57083333333333;67,2375000000000;-7,37500071525574e-01;8,95833301544189;23,1481475830078;1037,867431640625;19,60000038146973;-19,100000381469727;38,7000007629395;12,5500001907348633;-7,76666641235352e+00;12,55000019073486;-13,2666664123535156;503;66;26;30,7595005035400;179;85;179;94;0;0;1
13,85416666666667;68,1208333333333;5,24166679382324e+00;5,01666688919067;26,8270950317383;491,545959472656;15,60000038146973;-3,099999904632568;18,7000007629395;3,2500000000000000;9,93333339691162e+00;11,64999961853027;-0,2333333343267441;1562;203;63;37,3787345886230;564;213;243;441;0;0;0
12,18750000000000;60,2708333333333;4,00833320617676e+00;8,98333358764648;28,7007465362549;813,982421875000;21,29999923706055;-10,000000000000000;31,2999992370605;12,8166666030883807;-1,58333325386047e+00;14,25000000000000;-5,9166665077209473;775;82;37;25,7408676147461;244;130;243;148;235;0;474
23,36250000000000;63,5708333333333;2,73333334922791e+00;7,38333320617676;22,6482620239258;879,264465332031;19,89999961853027;-12,699999809265137;32,5999984741211;12,5500001907348633;-4,11666679382324e+00;13,91666698455810;-7,8166666030883789;536;71;23;33,6832199096680;194;80;186;99;2;0;7
22,87916666666666;55,2041666666667;6,38749980926514e+00;7,57499980926514;26,3937263488770;803,535156250000;21,70000076293945;-7,000000000000000;28,7000007629395;16,1166667938232422;6,66666626930237e-01;16,11666679382324;-3,5666666030883789;675;83;29;29,5503597259521;230;105;230;128;924;0;0
23,49583333333334;55,6958333333333;6,15000009536743e+00;7,48333358764648;26,8219833374023;793,645202636719;21,39999961853027;-6,500000000000000;27,8999996185303;15,9166669845581037;-2,84999990463257e+00;15,91666698455810;-3,4666666984558105;615;77;27;29,0955448150635;214;99;214;112;103;0;0
7,86250000000000;62,5541666666667;6,29166698455811e+00;5,96666669845581;29,1056900024414;559,540527343750;17,70000076293945;-2,799999952316284;20,5000000000000;0,8333333134651184;8,85000038146973e+00;13,45000076293945;-0,1833333522081375;1120;145;43;32,4077682495117;389;167;209;360;25;0;0
27,35416666666667;63,2125000000000;2,84583330154419e+00;7,09166669845581;20,9812622070312;955,011779785156;20,79999923706055;-13,000000000000000;33,7999992370605;14,9833335876464844;-4,03333330154419e+00;14,98333358764648;-8,7833328247070312;611;80;32;31,9413719177246;221;98;221;117;5;0;89
12,37916666666667;57,0791666666667;7,22083330154419e+00;6,77500009536743;28,4663867950439;650,616699218750;20,20000076293945;-3,599999904632568;23,8000011444092;7,9000000953674316;5,98333358764648e+00;15,43333339691162;-0,4333333075046539;827;87;47;21,6865367889404;254;151;219;203;7914;0;0
20,67083333333333;66,0458333333333;8,79166722297668e-01;10,07499980926514;27,2297306060791;967,427368164062;20,50000000000000;-16,500000000000000;37,0000000000000;13,3166666030883807;-5,46666669845581e+00;13,31666660308838;-10,6333332061767578;580;83;29;35,5671806335449;217;91;217;106;0;0;44
14,17916666666667;61,3625000000000;1,89166665077209e+00;9,48333358764648;29,3601646423340;828,991271972656;19,60000038146973;-12,699999809265137;32,2999992370605;10,9666671752929688;-6,81666660308838e+00;12,44999980926514;-8,0500001907348633;774;97;34;32,4356040954590;275;120;272;130;0;0;243
9,02083333333333;54,9125000000000;8,31666660308838e+00;6,90000009536743;31,3636360168457;575,011230468750;20,70000076293945;-1,299999952316284;22,0000000000000;9,1833333969116193;3,66666650772095e+00;15,44999980926514;1,5666667222976685;821;95;43;26,9958858489990;275;140;214;188;832;0;0
20,86250000000000;67,4041666666667;-1,28749990463257e+00;8,77499961853027;24,7881355285645;957,045959472656;17,60000038146973;-17,799999237060547;35,4000015258789;11,0833339691162127;-7,66666698455811e+00;11,08333396911621;-12,5000000000000000;567;93;27;41,9482612609863;228;84;228;99;0;0;4
16,97083333333333;63,6291666666667;1,87500000000000e+00;9,39999961853027;26,3305320739746;923,854309082031;20,20000076293945;-15,500000000000000;35,7000007629395;13,3500003814697283;-4,76666688919067e+00;13,35000038146973;-9,6499996185302717;616;90;30;34,0587043762207;224;97;224;116;0;0;226
7,67083333333333;59,8541666666667;-6,08333230018616e-01;6,46666669845581;26,0752696990967;680,173217773438;13,30000019073486;-11,500000000000000;24,7999992370605;0,0333334021270275;2,00000000000000e+00;8,31666660308838;-8,0333328247070312;1170;132;51;24,9600582122803;370;201;285;311;0;0;0
23,57083333333333;62,5791666666667;2,96250009536743e+00;9,04166698455810;26,6715831756592;867,782287597656;21,20000076293945;-12,699999809265137;33,9000015258789;12,2166671752929688;-3,53333330154419e+00;14,05000019073486;-7,4666666984558114;566;78;25;36,7659378051758;212;85;209;99;2;0;47
10,64583333333333;55,4541666666667;8,74583339691162e+00;5,65833330154419;26,0752677917480;605,698181152344;21,00000000000000;-0,699999988079071;21,7000007629395;9,7833328247070312;3,66666674613953e+00;16,33333396911621;1,6999999284744265;542;56;29;20,1684932708740;163;96;154;119;0;0;0
21,01250000000000;69,6875000000000;2,25000023841858e-01;6,00000000000000;22,8136882781982;735,472961425781;14,80000019073486;-11,500000000000000;26,2999992370605;9,1666669845581037;-1,54999995231628e+00;9,94999980926514;-7,8833332061767578;552;69;31;25,1748085021973;181;98;175;132;0;0;14
31,34583333333333;64,2708333333333;9,66666758060455e-01;8,21666717529297;22,2673892974854;1006,949340820312;20,70000076293945;-16,200000762939453;36,9000015258789;13,8333339691162127;-6,05000019073486e+00;13,83333396911621;-11,1999998092651367;580;75;27;35,4092979431152;211;86;211;98;0;0;77
14,07916666666667;64,0791666666667;1,72916662693024e+00;7,55833339691162;26,0632190704346;759,597534179688;17,10000038146973;-11,899999618530272;29,0000000000000;10,3500003814697283;5,66666603088379e-01;11,43333339691162;-7,3333330154418945;657;89;32;29,8987636566162;227;105;224;152;2;0;383
14,22083333333333;56,9458333333333;6,02500009536743e+00;8,19999980926514;30,9433956146240;682,560363769531;21,10000038146973;-5,400000095367432;26,5000000000000;13,6166667938232422;8,33333313465118e-01;14,75000000000000;-2,0000000000000000;729;80;40;20,9006156921387;223;132;209;165;2224;0;1
21,52916666666667;66,1708333333333;1,22083330154419e+00;8,90833282470703;24,9533157348633;959,475341796875;20,29999923706055;-15,399999618530272;35,6999969482422;11,6999998092651367;-5,13333320617676e+00;13,55000019073486;-10,2500000000000000;565;68;32;28,2449741363525;193;97;186;112;0;0;107
15,93750000000000;58,0875000000000;6,08750009536743e+00;7,87500000000000;28,9522056579590;704,060058593750;21,50000000000000;-5,699999809265137;27,2000007629395;14,0666666030883807;5,83333313465118e-01;15,23333358764648;-2,0333333015441895;601;78;30;28,8968753814697;209;98;200;120;77;0;0
24,97916666666667;58,1541666666667;4,87916660308838e+00;7,07500028610229;23,1209144592285;856,763061523438;21,50000000000000;-9,100000381469728;30,6000003814697;14,3833332061767578;-1,70000004768372e+00;15,63333320617676;-5,2166666984558105;694;79;30;32,5403709411621;235;101;217;133;558;0;12
11,59583333333333;62,2791666666667;-5,83333313465118e-01;8,81666660308838;28,4408607482910;788,411315917969;16,00000000000000;-15,000000000000000;31,0000000000000;9,5666666030883807;-6,26666641235352e+00;9,56666660308838;-9,8166666030883807;700;90;36;32,4934463500977;250;109;250;130;0;0;7
21,40416666666667;66,4958333333333;2,12499961256981e-01;8,55833339691162;24,3827152252197;951,816711425781;19,29999923706055;-15,800000190734863;35,0999984741211;10,6666669845581037;-6,11666679382324e+00;12,51666641235352;-11,0000000000000000;587;76;31;30,5672111511230;207;96;205;114;0;0;33
14,27083333333333;56,6458333333333;6,24166679382324e+00;7,90000009536743;30,2681999206543;674,067810058594;21,00000000000000;-5,099999904632568;26,1000003814697;13,7666664123535156;1,10000002384186e+00;14,85000038146973;-1,6833332777023315;728;78;42;19,9727554321289;217;133;206;169;1462;0;0
12,14583333333333;63,8958333333333;3,50416660308838e+00;7,00833320617676;26,9551277160645;696,629760742188;18,20000076293945;-7,800000190734863;26,0000000000000;8,3000001907348633;2,16666650772095e+00;12,58333301544190;-4,4000000953674316;1059;119;57;22,6577739715576;326;182;277;285;0;0;16
27,00416666666666;62,0125000000000;3,16666674613953e+00;7,58333349227905;22,5694446563721;921,955261230469;21,20000076293945;-12,399999618530272;33,5999984741211;14,9499998092651367;-3,66666674613953e+00;14,94999980926514;-7,9666666984558114;619;83;31;32,5723762512207;220;99;220;120;6;0;114
14,78750000000000;56,9791666666667;6,40833330154419e+00;7,28333330154419;28,3398189544678;683,729187011719;20,70000076293945;-5,000000000000000;25,7000007629395;14,1333332061767578;8,99999976158142e-01;15,11666679382324;-1,5333333015441897;657;74;36;22,0233707427979;203;115;197;145;493;0;0
16,19583333333333;66,4625000000000;-2,83333325386047e+00;7,59999990463257;25,0825080871582;790,558898925781;13,80000019073486;-16,500000000000000;30,2999992370605;7,6166667938232422;-4,76666641235352e+00;7,61666679382324;-11,6333332061767578;690;95;34;28,9682731628418;236;113;236;171;0;0;0
9,32083333333333;61,7791666666667;5,16666650772095e-01;7,45000028610229;28,1132068634033;703,663574218750;15,39999961853027;-11,100000381469728;26,5000000000000;9,6833333969116193;-4,56666660308838e+00;9,68333339691162;-7,4666666984558114;484;72;18;43,7596702575684;197;62;197;81;0;0;1
29,70416666666667;61,6791666666667;3,25833344459534e+00;7,83333301544189;22,7713184356689;960,077697753906;21,50000000000000;-12,899999618530272;34,4000015258789;13,6166667938232422;-3,71666669845581e+00;15,26666641235352;-8,5166664123535156;607;82;32;31,8916950225830;212;98;206;125;1;0;147
26,52083333333333;66,7291666666667;-2,20833390951157e-01;8,47500038146973;23,1557369232178;991,897766113281;19,39999961853027;-17,200000762939453;36,5999984741211;12,6666669845581037;-6,84999990463257e+00;12,66666698455810;-11,9833335876464844;550;72;28;32,3161888122559;198;88;198;104;0;0;7
25,32083333333333;60,9791666666667;3,77499985694885e+00;8,26666641235352;25,2803268432617;861,559082031250;21,50000000000000;-11,199999809265137;32,7000007629395;13,0166664123535156;-2,79999995231628e+00;14,81666660308838;-6,4500002861022949;622;84;31;33,6832466125488;227;99;218;121;107;0;7
30,00416666666666;69,2375000000000;-7,54166722297668e-01;6,64166688919067;21,2193832397461;866,194519042969;15,80000019073486;-15,500000000000000;31,2999992370605;10,3500003814697283;-7,00000000000000e+00;10,35000038146973;-10,8999996185302717;508;68;26;35,2780380249023;193;82;193;92;0;0;1
21,80416666666667;69,5625000000000;-1,97916662693024e+00;6,42500019073486;23,1949462890625;758,765319824219;13,69999980926514;-14,000000000000000;27,7000007629395;8,2500000000000000;-7,96666669845581e+00;8,25000000000000;-10,0666666030883807;582;79;31;29,0784072875977;203;99;203;125;0;0;0
23,99583333333334;62,0708333333333;3,26666665077209e+00;8,55000019073486;25,6756744384766;867,177612304688;21,20000076293945;-12,100000381469728;33,3000030517578;12,5333337783813477;-3,29999995231628e+00;14,36666679382324;-7,1000003814697266;629;84;29;33,7300300598145;230;100;224;116;12;0;77
5,53750000000000;62,0541666666667;6,05416679382324e+00;5,04166698455811;30,0099201202393;448,818939208984;15,30000019073486;-1,500000000000000;16,7999992370605;6,5333333015441895;7,58333349227905e+00;11,86666679382324;1,1166665554046631;2422;287;103;35,4340934753418;845;343;432;731;0;3;0
29,02083333333333;65,2791666666667;2,54166752099991e-01;8,20833301544189;22,6749534606934;980,246887207031;19,70000076293945;-16,500000000000000;36,2000007629395;12,8833332061767578;-6,36666631698608e+00;12,88333320617676;-11,5166664123535156;595;76;31;30,9319763183594;212;96;212;110;0;0;61
